"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"46416452","2020-06-09T00:23:41.000","2020-06-09T01:35:35.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10033","4171 BROADWAY","BROADWAY","WEST  176 STREET","WEST  177 STREET","WEST  176 STREET","WEST  177 STREET",,"NEW YORK","BROADWAY",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T05:35:40.000","12 MANHATTAN","1021420194","MANHATTAN","1001365","247964","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.84726238536392","-73.93813892226088","
,  
(40.84726238536392, -73.93813892226088)"
"46419176","2020-06-09T00:23:40.000","2020-06-09T01:04:39.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11210","1073 EAST   42 STREET","EAST   42 STREET","AVENUE I","AVENUE J","AVENUE I","AVENUE J",,"BROOKLYN","EAST   42 STREET",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T05:04:42.000","18 BROOKLYN","3077680023","BROOKLYN","1002110","168368","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.628789794127826","-73.9356574875562","
,  
(40.628789794127826, -73.9356574875562)"
"46422472","2020-06-09T00:23:26.000","2020-06-09T00:27:24.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","11226","325 EAST   21 STREET","EAST   21 STREET","ALBEMARLE ROAD","REGENT PLACE","ALBEMARLE ROAD","REGENT PLACE",,"BROOKLYN","EAST   21 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:27:27.000","14 BROOKLYN","3051250033","BROOKLYN","995552","174838","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.64655935608287","-73.95927252481327","
,  
(40.64655935608287, -73.95927252481327)"
"46416638","2020-06-09T00:23:22.000","2020-06-09T00:27:34.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","10457","EAST  171 STREET","EAST  171 STREET","EAST  171 STREET","WEBSTER AVENUE","EAST  171 STREET","WEBSTER AVENUE",,,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:27:37.000","03 BRONX",,"BRONX","1010266","244781","ONLINE","Unspecified","BRONX",,,,,,,,"40.838504247183344","-73.90597919339653","
,  
(40.838504247183344, -73.90597919339653)"
"46416447","2020-06-09T00:23:17.000","2020-06-09T00:24:49.000","NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","10009","724 EAST    6 STREET","EAST    6 STREET","AVENUE C","AVENUE D","AVENUE C","AVENUE D",,"NEW YORK","EAST    6 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:24:52.000","03 MANHATTAN","1003750001","MANHATTAN","990208","202747","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.7231683850921","-73.97850528884055","
,  
(40.7231683850921, -73.97850528884055)"
"46423753","2020-06-09T00:23:15.000","2020-06-09T01:30:26.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10458","2493 MARION AVENUE","MARION AVENUE","EAST  188 STREET","EAST FORDHAM ROAD","EAST  188 STREET","EAST FORDHAM ROAD",,"BRONX","MARION AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T05:30:29.000","05 BRONX","2030230054","BRONX","1013705","252976","PHONE","Unspecified","BRONX",,,,,,,,"40.86098628090884","-73.89351479103807","
,  
(40.86098628090884, -73.89351479103807)"
"46423309","2020-06-09T00:22:55.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","11221","969 PUTNAM AVENUE","PUTNAM AVENUE","RALPH AVENUE","HOWARD AVENUE","RALPH AVENUE","HOWARD AVENUE",,"BROOKLYN","PUTNAM AVENUE",,"In Progress",,,,"03 BROOKLYN","3014830058","BROOKLYN","1005803","189662","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.687228906750896","-73.9222850169329","
,  
(40.687228906750896, -73.9222850169329)"
"46414321","2020-06-09T00:22:00.000","2020-06-09T01:41:43.000","NYPD","New York City Police Department","Illegal Fireworks","N/A","Street/Sidewalk","10032","560 WEST  165 STREET","WEST  165 STREET","AUDUBON AVENUE","BROADWAY","AUDUBON AVENUE","BROADWAY",,"NEW YORK","WEST  165 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T05:41:48.000","12 MANHATTAN","1021220077","MANHATTAN","1000737","244878","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.83879341512027","-73.9404163746114","
,  
(40.83879341512027, -73.9404163746114)"
"46415056","2020-06-09T00:21:44.000","2020-06-09T00:50:48.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11221","23 MENAHAN STREET","MENAHAN STREET","BUSHWICK AVENUE","EVERGREEN AVENUE","BUSHWICK AVENUE","EVERGREEN AVENUE",,"BROOKLYN","MENAHAN STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:50:51.000","04 BROOKLYN","3033040019","BROOKLYN","1005803","191717","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.692869406449574","-73.92227844247633","
,  
(40.692869406449574, -73.92227844247633)"
"46423774","2020-06-09T00:21:37.000","2020-06-09T01:40:52.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10032","2224 AMSTERDAM AVENUE","AMSTERDAM AVENUE","WEST  170 STREET","EDGECOMBE AVENUE","WEST  170 STREET","EDGECOMBE AVENUE",,"NEW YORK","AMSTERDAM AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T05:40:54.000","12 MANHATTAN","1021270048","MANHATTAN","1001998","245806","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.84133805997194","-73.93585669640473","
,  
(40.84133805997194, -73.93585669640473)"
"46420576","2020-06-09T00:21:22.000","2020-06-09T00:55:06.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11367","140-15 JEWEL AVENUE","JEWEL AVENUE","140 STREET","141 STREET","140 STREET","141 STREET",,"FLUSHING","JEWEL AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T04:55:12.000","08 QUEENS","4064980065","QUEENS","1032759","205135","ONLINE","Unspecified","QUEENS",,,,,,,,"40.729591855314595","-73.82497681513786","
,  
(40.729591855314595, -73.82497681513786)"
"46413725","2020-06-09T00:21:15.000","2020-06-09T00:41:56.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10027","3170 BROADWAY","BROADWAY","LA SALLE STREET","TIEMANN PLACE","LA SALLE STREET","TIEMANN PLACE",,"NEW YORK","BROADWAY",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:41:58.000","09 MANHATTAN","1019800001","MANHATTAN","995619","236131","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.81479346803625","-73.95892752334696","
,  
(40.81479346803625, -73.95892752334696)"
"46417332","2020-06-09T00:20:55.000","2020-06-09T01:06:01.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party",,"11355","158 STREET","158 STREET","158 STREET","SANFORD AVENUE","158 STREET","SANFORD AVENUE",,,,,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T05:06:07.000","07 QUEENS",,"QUEENS","1037528","216573","PHONE","Unspecified","QUEENS",,,,,,,,"40.76095878501601","-73.80767944301135","
,  
(40.76095878501601, -73.80767944301135)"
"46420086","2020-06-09T00:20:46.000","2020-06-09T00:37:10.000","NYPD","New York City Police Department","Noise - Park","Loud Music/Party","Park/Playground","11218","37 STREET","37 STREET","37 STREET","DAHILL ROAD","37 STREET","DAHILL ROAD",,,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:37:12.000","12 BROOKLYN",,"BROOKLYN","989890","171887","PHONE","Dome Playground","BROOKLYN",,,,,,,,"40.63846491089927","-73.97967836750857","
,  
(40.63846491089927, -73.97967836750857)"
"46419446","2020-06-09T00:20:23.000","2020-06-09T00:32:05.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","11103","40-07 25 AVENUE","25 AVENUE","STEINWAY STREET","41 STREET","STEINWAY STREET","41 STREET",,"ASTORIA","25 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T04:32:08.000","01 QUEENS",,"QUEENS","1008758","219055","ONLINE","Unspecified","QUEENS",,,,,,,,"40.767897792078024","-73.91152294913724","
,  
(40.767897792078024, -73.91152294913724)"
"46418669","2020-06-09T00:20:22.000","2020-06-09T01:44:43.000","NYPD","New York City Police Department","Noise - Commercial","Banging/Pounding","Store/Commercial","11101","34-22 44 STREET","44 STREET","34 AVENUE","35 AVENUE","34 AVENUE","35 AVENUE",,"LONG ISLAND CITY","44 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T05:44:46.000","01 QUEENS","4007030035","QUEENS","1006920","214198","ONLINE","Unspecified","QUEENS",,,,,,,,"40.754571484625885","-73.91817474193584","
,  
(40.754571484625885, -73.91817474193584)"
"46413652","2020-06-09T00:20:02.000","2020-06-09T00:31:20.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11226","160 PARKSIDE AVENUE","PARKSIDE AVENUE","ST PAULS PLACE","EAST DRIVE","ST PAULS PLACE","EAST DRIVE",,"BROOKLYN","PARKSIDE AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T04:31:22.000","14 BROOKLYN","3050530018","BROOKLYN","994541","177719","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.654468306915255","-73.96291133141843","
,  
(40.654468306915255, -73.96291133141843)"
"46423739","2020-06-09T00:19:47.000","2020-06-09T00:23:50.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10459","916 EAST  169 STREET","EAST  169 STREET","TIFFANY STREET","FOX STREET","TIFFANY STREET","FOX STREET",,"BRONX","EAST  169 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:23:52.000","02 BRONX","2027180035","BRONX","1013490","240812","MOBILE","Unspecified","BRONX",,,,,,,,"40.82760040646853","-73.89434509485318","
,  
(40.82760040646853, -73.89434509485318)"
"46421808","2020-06-09T00:19:20.000",,"NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11237","1545 MYRTLE AVENUE","MYRTLE AVENUE","LINDEN STREET","GATES AVENUE","LINDEN STREET","GATES AVENUE",,"BROOKLYN","MYRTLE AVENUE",,"In Progress",,,,"04 BROOKLYN","3033370006","BROOKLYN","1008260","194073","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.69932975132961","-73.91340994364258","
,  
(40.69932975132961, -73.91340994364258)"
"46415987","2020-06-09T00:18:43.000","2020-06-09T01:41:11.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music",,"10032","503 WEST  172 STREET","WEST  172 STREET","AMSTERDAM AVENUE","AUDUBON AVENUE","AMSTERDAM AVENUE","AUDUBON AVENUE",,"NEW YORK","WEST  172 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T05:41:14.000","12 MANHATTAN","1021290053","MANHATTAN","1002123","246204","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.842430201335354","-73.93540387153871","
,  
(40.842430201335354, -73.93540387153871)"
"46422052","2020-06-09T00:18:39.000","2020-06-09T00:42:01.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10456","1391 FRANKLIN AVENUE","FRANKLIN AVENUE","JEFFERSON PLACE","EAST  170 STREET","JEFFERSON PLACE","EAST  170 STREET",,"BRONX","FRANKLIN AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:42:03.000","03 BRONX","2029310061","BRONX","1011817","243109","ONLINE","Unspecified","BRONX",,,,,,,,"40.83391038856122","-73.90038081657386","
,  
(40.83391038856122, -73.90038081657386)"
"46413572","2020-06-09T00:18:36.000","2020-06-09T00:44:04.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11421","86-07 91 AVENUE","91 AVENUE","86 STREET","87 STREET","86 STREET","87 STREET",,"WOODHAVEN","91 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T04:44:11.000","09 QUEENS","4089680034","QUEENS","1024076","189983","MOBILE","Unspecified","QUEENS",,,,,,,,"40.688046617380984","-73.8563951258905","
,  
(40.688046617380984, -73.8563951258905)"
"46419326","2020-06-09T00:18:35.000","2020-06-09T00:22:25.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10462","2235 HAVILAND AVENUE","HAVILAND AVENUE","EAST  177 STREET","HAVEMEYER AVENUE","EAST  177 STREET","HAVEMEYER AVENUE",,"BRONX","HAVILAND AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T04:22:27.000","09 BRONX","2038190070","BRONX","1025925","241948","PHONE","Unspecified","BRONX",,,,,,,,"40.83066847707671","-73.84940587173476","
,  
(40.83066847707671, -73.84940587173476)"
"46421653","2020-06-09T00:18:28.000","2020-06-09T00:53:38.000","NYPD","New York City Police Department","Illegal Fireworks","N/A","Street/Sidewalk","11226","41 OAKLAND PLACE","OAKLAND PLACE","ALBEMARLE ROAD","TILDEN AVENUE","ALBEMARLE ROAD","TILDEN AVENUE",,"BROOKLYN","OAKLAND PLACE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T04:53:42.000","17 BROOKLYN","3051270037","BROOKLYN","996774","174984","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.64695845070365","-73.954868699838","
,  
(40.64695845070365, -73.954868699838)"
"46413674","2020-06-09T00:18:22.000","2020-06-09T00:36:21.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10456","MORRIS AVENUE","MORRIS AVENUE","EAST  168 STREET","EAST  169 STREET","EAST  168 STREET","EAST  169 STREET",,,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:36:22.000","Unspecified BRONX",,"BRONX",,,"PHONE","Unspecified","BRONX",,,,,,,,,,
"46418010","2020-06-09T00:18:18.000","2020-06-09T00:29:57.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10468","WEBB AVENUE","WEBB AVENUE","WEBB AVENUE","WEST  190 STREET","WEBB AVENUE","WEST  190 STREET",,,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:29:58.000","07 BRONX",,"BRONX","1010695","254764","MOBILE","Unspecified","BRONX",,,,,,,,"40.86590332712599","-73.9043894268283","
,  
(40.86590332712599, -73.9043894268283)"
"46416811","2020-06-09T00:18:17.000","2020-06-09T01:28:24.000","NYPD","New York City Police Department","Blocked Driveway","No Access",,"11207","534 WILSON AVENUE","WILSON AVENUE","HALSEY STREET","ELDERT STREET","HALSEY STREET","ELDERT STREET",,"BROOKLYN","WILSON AVENUE",,"Closed",,"The Police Department issued a summons in response to the complaint.","2020-06-09T05:28:27.000","04 BROOKLYN","3034110037","BROOKLYN","1009363","191197","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.69143274153227","-73.90944279171954","
,  
(40.69143274153227, -73.90944279171954)"
"46419324","2020-06-09T00:17:59.000","2020-06-09T00:30:31.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Horn","Street/Sidewalk","10468","WEBB AVENUE","WEBB AVENUE","WEBB AVENUE","FATHER ZEISER PLACE","WEBB AVENUE","FATHER ZEISER PLACE",,,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:30:32.000","07 BRONX",,"BRONX","1009825","253909","PHONE","Unspecified","BRONX",,,,,,,,"40.863559175951764","-73.90753812876004","
,  
(40.863559175951764, -73.90753812876004)"
"46415944","2020-06-09T00:17:26.000","2020-06-09T00:49:07.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party",,"11421","86-13 ELDERT LANE","ELDERT LANE","JAMAICA AVENUE","87 AVENUE","JAMAICA AVENUE","87 AVENUE",,"WOODHAVEN","ELDERT LANE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T04:49:09.000","09 QUEENS","4088990039","QUEENS","1020853","191061","PHONE","Unspecified","QUEENS",,,,,,,,"40.69101939179137","-73.8680107669374","
,  
(40.69101939179137, -73.8680107669374)"
"46417542","2020-06-09T00:17:09.000",,"DOHMH","Department of Health and Mental Hygiene","Smoking","Smoking Violation","Residential Building","11367","75-25 153 STREET","153 STREET","75 AVENUE","75 ROAD","75 AVENUE","75 ROAD",,"FLUSHING","153 STREET",,"In Progress",,,,"08 QUEENS","4068090001","QUEENS","1035865","203736","ONLINE","Unspecified","QUEENS",,,,,,,,"40.72573437089984","-73.81378095678556","
,  
(40.72573437089984, -73.81378095678556)"
